image_path,label,dataset_source
data/processed\images\raf_train_train_05111_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05112_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05113_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05114_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05115_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05116_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05117_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05118_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05119_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05120_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05121_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05122_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05123_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05124_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05125_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05126_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05127_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05128_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05129_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05130_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05131_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05132_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05133_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05134_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05135_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05136_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05137_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05138_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05139_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05140_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05141_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05142_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05143_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05144_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05145_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05146_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05147_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05148_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05149_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05150_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05151_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05152_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05153_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05154_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05155_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05156_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05157_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05158_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05159_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05160_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05161_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05162_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05163_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05164_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05165_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05166_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05167_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05168_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05169_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05170_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05171_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05172_aligned.jpg,fear,RAF
data/processed\images\raf_train_train_05173_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05174_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05175_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05176_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05177_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05178_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05179_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05180_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05181_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05182_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05183_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05184_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05185_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05186_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05187_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05188_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05189_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05190_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05191_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05192_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05193_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05194_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05195_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05196_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05197_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05198_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05199_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05200_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05201_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05202_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05203_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05204_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05205_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05206_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05207_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05208_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05209_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05210_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05211_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05212_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05213_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05214_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05215_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05216_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05217_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05218_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05219_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05220_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05221_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05222_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05223_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05224_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05225_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05226_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05227_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05228_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05229_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05230_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05231_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05232_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05233_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05234_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05235_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05236_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05237_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05238_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05239_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05240_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05241_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05242_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05243_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05244_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05245_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05246_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05247_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05248_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05249_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05250_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05251_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05252_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05253_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05254_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05255_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05256_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05257_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05258_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05259_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05260_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05261_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05262_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05263_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05264_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05265_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05266_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05267_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05268_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05269_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05270_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05271_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05272_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05273_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05274_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05275_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05276_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05277_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05278_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05279_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05280_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05281_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05282_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05283_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05284_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05285_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05286_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05287_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05288_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05289_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05290_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05291_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05292_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05293_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05294_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05295_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05296_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05297_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05298_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05299_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05300_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05301_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05302_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05303_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05304_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05305_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05306_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05307_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05308_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05309_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05310_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05311_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05312_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05313_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05314_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05315_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05316_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05317_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05318_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05319_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05320_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05321_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05322_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05323_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05324_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05325_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05326_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05327_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05328_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05329_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05330_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05331_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05332_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05333_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05334_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05335_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05336_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05337_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05338_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05339_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05340_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05341_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05342_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05343_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05344_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05345_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05346_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05347_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05348_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05349_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05350_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05351_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05352_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05353_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05354_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05355_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05356_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05357_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05358_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05359_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05360_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05361_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05362_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05363_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05364_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05365_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05366_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05367_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05368_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05369_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05370_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05371_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05372_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05373_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05374_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05375_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05376_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05377_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05378_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05379_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05380_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05381_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05382_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05383_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05384_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05385_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05386_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05387_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05388_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05389_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05390_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05391_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05392_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05393_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05394_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05395_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05396_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05397_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05398_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05399_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05400_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05401_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05402_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05403_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05404_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05405_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05406_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05407_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05408_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05409_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05410_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05411_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05412_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05413_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05414_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05415_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05416_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05417_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05418_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05419_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05420_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05421_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05422_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05423_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05424_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05425_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05426_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05427_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05428_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05429_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05430_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05431_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05432_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05433_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05434_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05435_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05436_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05437_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05438_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05439_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05440_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05441_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05442_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05443_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05444_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05445_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05446_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05447_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05448_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05449_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05450_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05451_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05452_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05453_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05454_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05455_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05456_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05457_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05458_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05459_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05460_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05461_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05462_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05463_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05464_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05465_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05466_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05467_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05468_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05469_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05470_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05471_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05472_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05473_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05474_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05475_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05476_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05477_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05478_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05479_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05480_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05481_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05482_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05483_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05484_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05485_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05486_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05487_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05488_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05489_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05490_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05491_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05492_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05493_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05494_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05495_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05496_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05497_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05498_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05499_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05500_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05501_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05502_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05503_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05504_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05505_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05506_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05507_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05508_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05509_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05510_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05511_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05512_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05513_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05514_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05515_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05516_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05517_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05518_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05519_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05520_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05521_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05522_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05523_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05524_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05525_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05526_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05527_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05528_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05529_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05530_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05531_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05532_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05533_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05534_aligned.jpg,sadness,RAF
