image_path,label,dataset_source
data/processed\images\fer_test_neutral_PublicTest_81566084.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_20868440.jpg,happiness,FER
data/processed\images\raf_train_train_12074_aligned.jpg,neutral,RAF
data/processed\images\fer_train_fear_Training_73386002.jpg,fear,FER
data/processed\images\fer_train_happy_Training_14489599.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_96800165.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_15450089.jpg,neutral,FER
data/processed\images\fer_test_sad_PrivateTest_26308386.jpg,sadness,FER
data/processed\images\raf_train_train_01293_aligned.jpg,sadness,RAF
data/processed\images\fer_train_neutral_Training_14370546.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_18509759.jpg,fear,FER
data/processed\images\fer_train_sad_Training_81576294.jpg,sadness,FER
data/processed\images\raf_train_train_02839_aligned.jpg,surprise,RAF
data/processed\images\fer_train_surprise_Training_69881188.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_82789419.jpg,happiness,FER
data/processed\images\fer_test_surprise_PrivateTest_18109329.jpg,surprise,FER
data/processed\images\fer_test_neutral_PrivateTest_84122399.jpg,neutral,FER
data/processed\images\raf_train_train_03524_aligned.jpg,surprise,RAF
data/processed\images\fer_train_sad_Training_16359160.jpg,sadness,FER
data/processed\images\raf_train_train_05986_aligned.jpg,sadness,RAF
data/processed\images\fer_train_happy_Training_14426728.jpg,happiness,FER
data/processed\images\fer_train_disgust_Training_14719775.jpg,disgust,FER
data/processed\images\raf_train_train_00470_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_65517430.jpg,fear,FER
data/processed\images\fer_train_fear_Training_82368990.jpg,fear,FER
data/processed\images\fer_train_angry_Training_44947321.jpg,anger,FER
data/processed\images\raf_train_train_04998_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_07955_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_02841_aligned.jpg,sadness,RAF
data/processed\images\fer_train_surprise_Training_25535042.jpg,surprise,FER
data/processed\images\fer_train_neutral_Training_12060495.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_13743933.jpg,happiness,FER
data/processed\images\raf_train_train_01226_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_12030_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_04370_aligned.jpg,sadness,RAF
data/processed\images\fer_train_fear_Training_94692545.jpg,fear,FER
data/processed\images\raf_train_train_03062_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_02989_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_86659527.jpg,happiness,FER
data/processed\images\raf_test_test_1710_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_1847322.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_77604545.jpg,fear,FER
data/processed\images\fer_train_disgust_Training_55559187.jpg,disgust,FER
data/processed\images\fer_train_neutral_Training_39988823.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_87422970.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_15726837.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_8608365.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_42476687.jpg,neutral,FER
data/processed\images\raf_train_train_06030_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_06469_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_09813_aligned.jpg,neutral,RAF
data/processed\images\raf_test_test_1558_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_21583713.jpg,neutral,FER
data/processed\images\fer_train_disgust_Training_92118201.jpg,disgust,FER
data/processed\images\fer_test_neutral_PublicTest_46498247.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_49429758.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_30563953.jpg,sadness,FER
data/processed\images\fer_test_fear_PrivateTest_15498246.jpg,fear,FER
data/processed\images\raf_train_train_05057_aligned.jpg,surprise,RAF
data/processed\images\raf_test_test_1821_aligned.jpg,surprise,RAF
data/processed\images\fer_test_happy_PublicTest_40930163.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_62369620.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_65177661.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_19359850.jpg,neutral,FER
data/processed\images\raf_train_train_06519_aligned.jpg,sadness,RAF
data/processed\images\ck_681.jpg,neutral,CK+
data/processed\images\fer_train_happy_Training_39382545.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_93023688.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_31595730.jpg,fear,FER
data/processed\images\raf_test_test_0104_aligned.jpg,surprise,RAF
data/processed\images\ck_488.jpg,sadness,CK+
data/processed\images\fer_train_happy_Training_64063278.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_30077064.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_19793640.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_38942185.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_79777355.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_38970819.jpg,anger,FER
data/processed\images\fer_test_happy_PublicTest_35934455.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_61438035.jpg,neutral,FER
data/processed\images\raf_train_train_10289_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_08980_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_64528538.jpg,happiness,FER
data/processed\images\raf_train_train_04645_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_37417413.jpg,anger,FER
data/processed\images\fer_test_angry_PublicTest_18274972.jpg,anger,FER
data/processed\images\fer_train_sad_Training_14282551.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_55208184.jpg,fear,FER
data/processed\images\raf_train_train_01002_aligned.jpg,sadness,RAF
data/processed\images\fer_test_fear_PublicTest_97223667.jpg,fear,FER
data/processed\images\raf_train_train_01095_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_31098779.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_97521004.jpg,fear,FER
data/processed\images\raf_train_train_07407_aligned.jpg,sadness,RAF
data/processed\images\raf_test_test_2988_aligned.jpg,neutral,RAF
data/processed\images\fer_train_neutral_Training_36501565.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_10857340.jpg,anger,FER
data/processed\images\fer_train_sad_Training_71584150.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_55540433.jpg,fear,FER
data/processed\images\raf_train_train_06501_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_04845_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_38736356.jpg,fear,FER
data/processed\images\fer_test_fear_PublicTest_25701502.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_73609242.jpg,neutral,FER
data/processed\images\raf_train_train_07408_aligned.jpg,surprise,RAF
data/processed\images\fer_test_happy_PrivateTest_99320853.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_19106574.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_36206244.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_74353655.jpg,happiness,FER
data/processed\images\raf_train_train_07328_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_11925_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_40511838.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_56933578.jpg,neutral,FER
data/processed\images\fer_test_sad_PublicTest_89161552.jpg,sadness,FER
data/processed\images\fer_train_disgust_Training_39701184.jpg,disgust,FER
data/processed\images\raf_train_train_05669_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_11422931.jpg,fear,FER
data/processed\images\fer_test_neutral_PublicTest_75168713.jpg,neutral,FER
data/processed\images\fer_test_angry_PrivateTest_1290484.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_39599789.jpg,neutral,FER
data/processed\images\fer_train_disgust_Training_14528146.jpg,disgust,FER
data/processed\images\fer_train_sad_Training_58906858.jpg,sadness,FER
data/processed\images\raf_train_train_01658_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_61520618.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_10856588.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_72762537.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_5402756.jpg,fear,FER
data/processed\images\raf_test_test_2932_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_31344013.jpg,anger,FER
data/processed\images\fer_train_sad_Training_84032376.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_68330823.jpg,fear,FER
data/processed\images\fer_train_happy_Training_8088716.jpg,happiness,FER
data/processed\images\raf_train_train_02190_aligned.jpg,happiness,RAF
data/processed\images\fer_test_fear_PublicTest_65784448.jpg,fear,FER
data/processed\images\fer_train_happy_Training_57875298.jpg,happiness,FER
data/processed\images\fer_train_disgust_Training_62283849.jpg,disgust,FER
data/processed\images\fer_train_sad_Training_64172269.jpg,sadness,FER
data/processed\images\fer_test_fear_PublicTest_60181461.jpg,fear,FER
data/processed\images\fer_train_fear_Training_69662650.jpg,fear,FER
data/processed\images\fer_train_happy_Training_97533557.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_7291428.jpg,happiness,FER
data/processed\images\raf_train_train_00767_aligned.jpg,happiness,RAF
data/processed\images\fer_test_sad_PrivateTest_552501.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_26185524.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_59300069.jpg,fear,FER
data/processed\images\fer_train_fear_Training_68140384.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_93514240.jpg,neutral,FER
data/processed\images\raf_train_train_03294_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_57979378.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_56252439.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_48829157.jpg,neutral,FER
data/processed\images\raf_train_train_03739_aligned.jpg,sadness,RAF
data/processed\images\fer_train_sad_Training_27745500.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_53887248.jpg,neutral,FER
data/processed\images\raf_train_train_03371_aligned.jpg,surprise,RAF
data/processed\images\fer_train_neutral_Training_89428506.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_59370609.jpg,happiness,FER
data/processed\images\raf_test_test_2728_aligned.jpg,neutral,RAF
data/processed\images\fer_train_fear_Training_6358706.jpg,fear,FER
data/processed\images\fer_test_surprise_PrivateTest_97558106.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_24306769.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_30077863.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_87721298.jpg,happiness,FER
data/processed\images\raf_train_train_02197_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_93330552.jpg,sadness,FER
data/processed\images\fer_test_neutral_PrivateTest_76213135.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_131185.jpg,sadness,FER
data/processed\images\raf_train_train_12147_aligned.jpg,neutral,RAF
data/processed\images\fer_test_happy_PrivateTest_68696484.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_77918882.jpg,happiness,FER
data/processed\images\fer_test_neutral_PrivateTest_58152989.jpg,neutral,FER
data/processed\images\raf_train_train_09943_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_11031032.jpg,happiness,FER
data/processed\images\raf_train_train_07235_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05989_aligned.jpg,happiness,RAF
data/processed\images\fer_test_angry_PrivateTest_65816712.jpg,anger,FER
data/processed\images\raf_test_test_1059_aligned.jpg,anger,RAF
data/processed\images\fer_train_surprise_Training_96287206.jpg,surprise,FER
data/processed\images\raf_train_train_06738_aligned.jpg,surprise,RAF
data/processed\images\fer_train_happy_Training_16027824.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_44095549.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_26965882.jpg,surprise,FER
data/processed\images\raf_train_train_02554_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_33956151.jpg,neutral,FER
data/processed\images\raf_train_train_05680_aligned.jpg,sadness,RAF
data/processed\images\fer_train_neutral_Training_60799927.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_88714175.jpg,fear,FER
data/processed\images\fer_train_sad_Training_63107341.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_11747129.jpg,fear,FER
data/processed\images\raf_train_train_07068_aligned.jpg,happiness,RAF
data/processed\images\fer_test_sad_PublicTest_46362067.jpg,sadness,FER
data/processed\images\fer_test_angry_PrivateTest_12008383.jpg,anger,FER
data/processed\images\fer_train_sad_Training_82528655.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_71020644.jpg,neutral,FER
data/processed\images\raf_train_train_08348_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_20262264.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_89305564.jpg,surprise,FER
data/processed\images\fer_test_happy_PublicTest_23722688.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_3695371.jpg,anger,FER
data/processed\images\raf_train_train_00893_aligned.jpg,disgust,RAF
data/processed\images\fer_train_neutral_Training_70265936.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_9519340.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_62301677.jpg,fear,FER
data/processed\images\fer_test_neutral_PublicTest_55261472.jpg,neutral,FER
data/processed\images\raf_test_test_2324_aligned.jpg,disgust,RAF
data/processed\images\fer_train_fear_Training_94457323.jpg,fear,FER
data/processed\images\fer_train_disgust_Training_25520941.jpg,disgust,FER
data/processed\images\fer_train_sad_Training_10576214.jpg,sadness,FER
data/processed\images\raf_train_train_03922_aligned.jpg,surprise,RAF
data/processed\images\fer_train_happy_Training_11240343.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_30923837.jpg,happiness,FER
data/processed\images\raf_train_train_08778_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_00021_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_41478547.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_5953152.jpg,neutral,FER
data/processed\images\fer_train_surprise_Training_64437038.jpg,surprise,FER
data/processed\images\fer_test_surprise_PrivateTest_34696648.jpg,surprise,FER
data/processed\images\fer_train_neutral_Training_47177570.jpg,neutral,FER
data/processed\images\raf_test_test_2703_aligned.jpg,neutral,RAF
data/processed\images\fer_test_neutral_PublicTest_82378484.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_70583545.jpg,anger,FER
data/processed\images\ck_742.jpg,anger,CK+
data/processed\images\fer_train_disgust_Training_78245126.jpg,disgust,FER
data/processed\images\fer_test_fear_PublicTest_3153715.jpg,fear,FER
data/processed\images\raf_test_test_2193_aligned.jpg,sadness,RAF
data/processed\images\fer_train_neutral_Training_30584112.jpg,neutral,FER
data/processed\images\raf_test_test_2445_aligned.jpg,neutral,RAF
data/processed\images\fer_train_fear_Training_61368107.jpg,fear,FER
data/processed\images\fer_train_surprise_Training_735050.jpg,surprise,FER
data/processed\images\fer_test_fear_PrivateTest_24272642.jpg,fear,FER
data/processed\images\fer_train_happy_Training_52916651.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_27546957.jpg,anger,FER
data/processed\images\fer_train_happy_Training_50965564.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_73401695.jpg,surprise,FER
data/processed\images\raf_test_test_3067_aligned.jpg,neutral,RAF
data/processed\images\ck_845.jpg,happiness,CK+
data/processed\images\fer_train_happy_Training_32118859.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_69118674.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_20231722.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_57113694.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_19950029.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_52127930.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_29504424.jpg,fear,FER
data/processed\images\fer_train_happy_Training_80018237.jpg,happiness,FER
data/processed\images\raf_train_train_01164_aligned.jpg,anger,RAF
data/processed\images\fer_test_happy_PublicTest_55742864.jpg,happiness,FER
data/processed\images\raf_train_train_08340_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_78089468.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_88917157.jpg,fear,FER
data/processed\images\fer_test_fear_PublicTest_49809277.jpg,fear,FER
data/processed\images\raf_test_test_0024_aligned.jpg,sadness,RAF
data/processed\images\raf_test_test_0447_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_04242_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_67837331.jpg,sadness,FER
data/processed\images\raf_train_train_01528_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_90914558.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_55962602.jpg,surprise,FER
data/processed\images\raf_test_test_0521_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_77629844.jpg,happiness,FER
data/processed\images\raf_train_train_07462_aligned.jpg,surprise,RAF
data/processed\images\fer_train_angry_Training_27679753.jpg,anger,FER
data/processed\images\fer_test_happy_PrivateTest_7868121.jpg,happiness,FER
data/processed\images\fer_test_neutral_PublicTest_47958709.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_70809097.jpg,neutral,FER
data/processed\images\raf_test_test_1891_aligned.jpg,disgust,RAF
data/processed\images\fer_train_fear_Training_90700692.jpg,fear,FER
data/processed\images\fer_train_sad_Training_58632354.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_32318604.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_35324101.jpg,sadness,FER
data/processed\images\raf_train_train_07943_aligned.jpg,surprise,RAF
data/processed\images\fer_train_neutral_Training_9066542.jpg,neutral,FER
data/processed\images\fer_test_sad_PrivateTest_11127811.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_43951603.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_99291059.jpg,anger,FER
data/processed\images\fer_train_angry_Training_59338270.jpg,anger,FER
data/processed\images\raf_train_train_04947_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_04692_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_01785_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05293_aligned.jpg,surprise,RAF
data/processed\images\fer_train_sad_Training_20335012.jpg,sadness,FER
data/processed\images\raf_test_test_0262_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_86090296.jpg,fear,FER
data/processed\images\fer_train_angry_Training_3576531.jpg,anger,FER
data/processed\images\ck_356.jpg,sadness,CK+
data/processed\images\fer_test_surprise_PrivateTest_78415202.jpg,surprise,FER
data/processed\images\fer_train_sad_Training_21323164.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_62101040.jpg,sadness,FER
data/processed\images\raf_train_train_07105_aligned.jpg,disgust,RAF
data/processed\images\fer_train_sad_Training_78850836.jpg,sadness,FER
data/processed\images\raf_train_train_04453_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_06113_aligned.jpg,happiness,RAF
data/processed\images\fer_test_angry_PublicTest_74346734.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_31083813.jpg,surprise,FER
data/processed\images\raf_train_train_04793_aligned.jpg,sadness,RAF
data/processed\images\raf_test_test_1087_aligned.jpg,sadness,RAF
data/processed\images\fer_train_neutral_Training_95659938.jpg,neutral,FER
data/processed\images\raf_train_train_02724_aligned.jpg,anger,RAF
data/processed\images\fer_train_sad_Training_22033594.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_79326867.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_93942694.jpg,surprise,FER
data/processed\images\fer_test_fear_PublicTest_29394930.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_41627256.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_67027311.jpg,anger,FER
data/processed\images\fer_test_neutral_PrivateTest_32421186.jpg,neutral,FER
data/processed\images\raf_train_train_09601_aligned.jpg,disgust,RAF
data/processed\images\fer_train_sad_Training_13658278.jpg,sadness,FER
data/processed\images\fer_test_surprise_PrivateTest_63760007.jpg,surprise,FER
data/processed\images\raf_train_train_03511_aligned.jpg,happiness,RAF
data/processed\images\fer_train_disgust_Training_5395043.jpg,disgust,FER
data/processed\images\fer_train_happy_Training_21150724.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_36185530.jpg,happiness,FER
data/processed\images\fer_test_sad_PublicTest_82430512.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_73660597.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_72801823.jpg,happiness,FER
data/processed\images\raf_train_train_06345_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_22150136.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_97242833.jpg,happiness,FER
data/processed\images\raf_test_test_0919_aligned.jpg,surprise,RAF
data/processed\images\fer_train_sad_Training_97539645.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_72246431.jpg,neutral,FER
data/processed\images\raf_test_test_1717_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_45644624.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_28705105.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_79733248.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_29013518.jpg,fear,FER
data/processed\images\fer_test_sad_PublicTest_26504705.jpg,sadness,FER
data/processed\images\raf_train_train_12052_aligned.jpg,neutral,RAF
data/processed\images\fer_train_sad_Training_36240288.jpg,sadness,FER
data/processed\images\raf_test_test_1365_aligned.jpg,sadness,RAF
data/processed\images\fer_train_neutral_Training_37765752.jpg,neutral,FER
data/processed\images\ck_454.jpg,sadness,CK+
data/processed\images\fer_train_happy_Training_29415820.jpg,happiness,FER
data/processed\images\raf_test_test_1709_aligned.jpg,sadness,RAF
data/processed\images\fer_train_surprise_Training_23273576.jpg,surprise,FER
data/processed\images\raf_train_train_04752_aligned.jpg,sadness,RAF
data/processed\images\fer_test_neutral_PrivateTest_32708091.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_43392021.jpg,anger,FER
data/processed\images\raf_test_test_2750_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_32676457.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_68102275.jpg,neutral,FER
data/processed\images\fer_test_happy_PublicTest_37570229.jpg,happiness,FER
data/processed\images\raf_train_train_10622_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_05138_aligned.jpg,sadness,RAF
data/processed\images\raf_test_test_1118_aligned.jpg,sadness,RAF
data/processed\images\fer_train_happy_Training_96393592.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_21544270.jpg,fear,FER
data/processed\images\fer_train_sad_Training_11518295.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_1742253.jpg,happiness,FER
data/processed\images\raf_train_train_00270_aligned.jpg,surprise,RAF
data/processed\images\fer_test_sad_PrivateTest_25160814.jpg,sadness,FER
data/processed\images\fer_train_angry_Training_57281298.jpg,anger,FER
data/processed\images\fer_train_angry_Training_25785881.jpg,anger,FER
data/processed\images\raf_train_train_09667_aligned.jpg,disgust,RAF
data/processed\images\fer_test_surprise_PublicTest_66742943.jpg,surprise,FER
data/processed\images\fer_test_happy_PrivateTest_28872144.jpg,happiness,FER
data/processed\images\raf_train_train_06800_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_40566599.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_47270139.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_44823994.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_48729054.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_99112305.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_28028740.jpg,anger,FER
data/processed\images\raf_test_test_0026_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_80125846.jpg,sadness,FER
data/processed\images\raf_train_train_09365_aligned.jpg,fear,RAF
data/processed\images\fer_train_happy_Training_46133958.jpg,happiness,FER
data/processed\images\raf_train_train_03900_aligned.jpg,anger,RAF
data/processed\images\fer_train_sad_Training_38345550.jpg,sadness,FER
data/processed\images\raf_train_train_00581_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_13359948.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_98192978.jpg,surprise,FER
data/processed\images\raf_test_test_2736_aligned.jpg,neutral,RAF
data/processed\images\fer_test_sad_PrivateTest_98816692.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_38296974.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_69860257.jpg,sadness,FER
data/processed\images\fer_test_neutral_PrivateTest_15583815.jpg,neutral,FER
data/processed\images\raf_train_train_01722_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_14715147.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_35659519.jpg,neutral,FER
data/processed\images\fer_train_surprise_Training_41461435.jpg,surprise,FER
data/processed\images\raf_train_train_11171_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_30982273.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_8026828.jpg,fear,FER
data/processed\images\fer_train_sad_Training_73180906.jpg,sadness,FER
data/processed\images\raf_test_test_2722_aligned.jpg,neutral,RAF
data/processed\images\fer_train_neutral_Training_3863151.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_98813790.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_32656584.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_74820149.jpg,neutral,FER
data/processed\images\fer_train_surprise_Training_43204737.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_67243947.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_68235700.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_7712259.jpg,anger,FER
data/processed\images\raf_train_train_09161_aligned.jpg,fear,RAF
data/processed\images\raf_train_train_04963_aligned.jpg,happiness,RAF
data/processed\images\raf_test_test_2457_aligned.jpg,neutral,RAF
data/processed\images\fer_train_sad_Training_66678590.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_18151475.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_53186207.jpg,happiness,FER
data/processed\images\fer_test_sad_PublicTest_17445718.jpg,sadness,FER
data/processed\images\fer_train_surprise_Training_76885073.jpg,surprise,FER
data/processed\images\fer_train_sad_Training_58098123.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_22866550.jpg,happiness,FER
data/processed\images\fer_test_surprise_PublicTest_12795179.jpg,surprise,FER
data/processed\images\fer_train_surprise_Training_12008827.jpg,surprise,FER
data/processed\images\raf_train_train_02131_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_06830_aligned.jpg,anger,RAF
data/processed\images\ck_650.jpg,disgust,CK+
data/processed\images\fer_test_happy_PublicTest_57978510.jpg,happiness,FER
data/processed\images\raf_train_train_02856_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_42392513.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_49331641.jpg,happiness,FER
data/processed\images\raf_train_train_04756_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_00453_aligned.jpg,happiness,RAF
data/processed\images\fer_test_happy_PublicTest_26760043.jpg,happiness,FER
data/processed\images\raf_test_test_0816_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_88829210.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_24011077.jpg,neutral,FER
data/processed\images\fer_train_surprise_Training_41128189.jpg,surprise,FER
data/processed\images\raf_test_test_2100_aligned.jpg,surprise,RAF
